41.940069,-87.64484,House of Hookah
41.932278894192535,-87.65818285733732,Delilah's
41.94324251458887,-87.64922082424164,Sidetrack
42.007317,-87.666285,Rogers Park Social
41.90316451114007,-87.67909194202518,Pub Royale
41.8737151810189,-87.6293134689331,Kasey's Tavern
41.931353735725715,-87.7113083738721,Hopewell Brewing Company
41.95528665539195,-87.67452281184607,Begyle Brewing
41.9171282677482,-87.7101633349323,Best Intentions
41.97401297681359,-87.65519643832687,Big Chicks
42.039978,-87.701944,Temperance Beer Company
41.901331,-87.676028,Innertown Pub
41.920009,-87.680221,Charleston
41.917479421056946,-87.70790203878778,Go Tavern & Liquors
41.92708519434513,-87.66363497588807,Bird's Nest
41.87345997119737,-87.63047390830343,First Draft
41.902743,-87.67728299413923,Rainbo Club
41.94471856086735,-87.65434382798281,The Graystone Tavern
41.9542484366996,-87.67774387964411,The Globe Pub
41.92192173,-87.682818,The Corner Bar
41.90132720779312,-87.67461911015141,Happy Village
41.852751,-87.646248,Skylark
41.93443321468194,-87.64940608182461,George Street Pub
42.00241559082983,-87.81638432192511,Firewater Saloon
41.896226433531034,-87.80509362644375,Eva's Sports Bar
41.82274450010934,-87.84452672948515,The Sanctuary of Brookfield Bar & Grill
41.87416255688654,-87.79389381408691,The Kinderhook Tap
41.853889,-87.62684047222137,Reggie's Trainwreck Rooftop Deck
41.911043,-87.635623,Old Town Ale House
42.03292054203249,-87.67903357744217,Sketchbook Brewing Co.
41.91054804448271,-87.66092826354934,Exit
41.919532,-87.677331,Danny's Tavern
41.89568,-87.68188,Tuman's Tap & Grill
41.961128103185814,-87.70725249674352,Templestowe Pub
41.943582979824555,-87.64940002221938,Roscoe's
41.88733146279879,-87.80244335959067,Oak Park Micro Brew & Food Review
41.88637994199445,-87.66690015515162,Cobra Lounge
41.92071716531888,-87.69393243198722,Madison Public House
41.94008524237427,-87.80687958799207,Hubble Hookah
41.8925858,-87.623257,Second Story Bar
41.864878,-87.81779511666667,McGaffer's Saloon
41.90998735717457,-87.64927118955266,Weeds Tavern
41.89812356445613,-87.6867799489746,EZ Inn
41.916605,-87.687413,Green Eye
41.943052984874605,-87.6494836807251,Town Hall Pub
41.9248049824128,-87.70852751494138,Whirlaway Lounge
41.8970256755182,-87.66501716734555,Chipp Inn
41.89764379247627,-87.6919302351587,Archie's Iowa & Rockwell Tavern
41.89684096188863,-87.62570710311968,Pippin's Tavern
41.90858126562126,-87.64924228401392,Sully's House Tap Room & Grill
41.96480446379818,-87.68609159552975,Daily Bar & Grill
41.94477868201005,-87.65412390232086,Nisei Lounge
41.90241439512949,-87.6967189967106,Bullhead Cantina
41.93435238238465,-87.66611518503703,Side Street Saloon
41.869344286738546,-87.65860672031523,The Bar 10 Doors
41.95960131445663,-87.68857539531528,Celtic Crown Public House
41.91836895322576,-87.68513365977039,Gallery Cabaret
41.953464,-87.668847,Ten Cat Tavern
41.952464434238124,-87.8144259346585,Bije's
41.92367211983691,-87.69882685449333,Cole's Bar
41.950254,-87.707791,Christina's Place
41.864992,-87.78979625,The Side Bar at Fitzgerald's
41.84237510348629,-87.78335809707642,Fill Up Station
41.92446077688291,-87.71544085830996,The Double: An Urban Tavern
41.929213,-87.647697,Burwood Tap
41.89783733873969,-87.67452281184607,Nilda's Place
41.90389519139558,-87.62930755702347,Hopsmith Tavern
41.895542886536575,-87.69683931085783,Continental Lounge
41.8993548883471,-87.6819083006811,J&M Tap
41.83436314682764,-87.79313258282555,Off The Traxx
41.94469458,-87.72744476795197,La Humita
41.896345,-87.630947,Celtic Crossings
41.95582853464259,-87.68005000495207,Save More Lounge
41.89108192456592,-87.63414145530477,The Pepper Canister Irish Pub
41.932859,-87.641639,Galway Bay
41.94919745075375,-87.64834642410278,F. O'Mahony's
41.91778440965435,-87.6788175182762,Ed & Jean's Tavern
41.953042,-87.6690743,Keenan O'Reilly's Pub
41.9309163512809,-87.71029804689415,The Harding Tavern
41.88961404772023,-87.62797248203645,Rossi's Liquors
41.92584547403123,-87.68795445808105,Mutiny Corp
41.939309341271894,-87.70330693072873,Reed's Local
41.93324795733213,-87.64919892567151,Harrigan's Pub
41.9500249465315,-87.64964214234095,Bobby Love's
41.88113057806371,-87.69391318051436,Brown Sugar Lounge
41.937153,-87.644154,Monsignor Murphy's
41.90323599078118,-87.66956798930715,Rite Liquors
41.961452240182744,-87.67886566291321,Fountainhead Rooftop Garden
41.8795971646714,-87.80690359236978,O'Sullivan's Public House
41.95030686210302,-87.68344398523266,G and L Fire Escape
41.880667139903395,-87.67414243154933,Penthouse 68
41.911521654144714,-87.63464264779684,Corcoran's Grill & Pub
41.917364984640884,-87.70708890691276,Scofflaw
41.9234904892934,-87.69814968109131,Revolution Brewing
41.95927468843553,-87.68243193626404,Half Acre Beer Company
41.857726300995786,-87.69205056197679,Lagunitas Brewing Company
41.88699668760529,-87.6723464158445,Goose Island Beer Co.
41.909048226302026,-87.67742156982422,The Violet Hour
41.925251005714976,-87.70103570666804,The Whistler
41.94221146570899,-87.70790203878778,Revolution Brewing
41.944772697014,-87.66413390636444,Corridor Brewery & Provisions
41.88160770980414,-87.62500047683716,Game Room
41.85756126837619,-87.69205537504288,Lagunitas Taproom
41.93037236213105,-87.68801703353516,Owen & Engine
41.88580217152052,-87.64524350802866,MONEYGUN
41.857913311543825,-87.6575037050336,Dusek's
41.89606768272536,-87.67160969186888,Forbidden Root Restaurant & Brewery
41.86924207880359,-87.66028286712796,Three Aces
41.89010739326477,-87.654735,Aberdeen Tap
41.89901310068089,-87.6870928334615,Sportsman's Club
